22110100 4
00210100 3
10210100 3
20210100 3
01210100 3
11210100 3
21210100 3
02210100 3
12210100 3
22210100 3
00020100 0
10020100 0
20020100 0
01020100 0
11020100 0
21020100 0
02020100 0
12020100 0
22020100 0
00120100 0
10120100 0
20120100 0
01120100 0
11120100 0
21120100 0
02120100 0
12120100 0
22120100 0
00220100 0
10220100 0
20220100 0
01220100 0
11220100 0
21220100 0
02220100 0
12220100 0
22220100 950
00001100 5
10001100 5
20001100 5
01001100 5
11001100 5
21001100 5
02001100 4
12001100 4
22001100 4
00101100 5
10101100 5
20101100 5
01101100 5
11101100 100
21101100 5
02101100 4
12101100 4
22101100 4
00201100 3
10201100 3
20201100 3
01201100 3
11201100 3
21201100 3
02201100 3
12201100 3
22201100 3
00011100 5
10011100 5
20011100 5
01011100 5
11011100 5
21011100 5
02011100 4
12011100 4
22011100 4
00111100 100000
10111100 100000
20111100 100000
01111100 100000
11111100 100000
21111100 100000
02111100 100000
12111100 100000
22111100 100000
00211100 3
10211100 3
20211100 3
01211100 3
11211100 3
21211100 3
02211100 3
12211100 3
22211100 3
00021100 0
10021100 0
20021100 0
01021100 0
11021100 0
21021100 0
02021100 0
12021100 0
22021100 0
00121100 0
10121100 0
20121100 0
01121100 0
11121100 0
21121100 0
02121100 0
12121100 0
22121100 0
00221100 0
10221100 0
20221100 0
01221100 0
11221100 0
21221100 0
02221100 0
12221100 0
22221100 950
00002100 0
10002100 0
20002100 0
01002100 0
11002100 0
21002100 0
02002100 0
12002100 0
22002100 0
00102100 0
10102100 0
20102100 0
01102100 0
11102100 100
21102100 0
02102100 0
12102100 0
22102100 0
00202100 0
10202100 0
20202100 0
01202100 0
11202100 0
21202100 0
02202100 0
12202100 0
22202100 0
00012100 0
10012100 0
20012100 0
01012100 0
11012100 0
21012100 0
02012100 0
12012100 0
22012100 0
00112100 0
10112100 0
20112100 0
01112100 0
11112100 100000
21112100 0
02112100 0
12112100 0
22112100 0
00212100 0
10212100 0
20212100 0
01212100 0
11212100 0
21212100 0
02212100 0
12212100 0
22212100 0
00022100 0
10022100 0
20022100 0
01022100 0
11022100 0
21022100 0
02022100 0
12022100 0
22022100 0
00122100 0
10122100 0
20122100 0
01122100 0
11122100 0
21122100 0
02122100 0
12122100 0
22122100 0
00222100 940
10222100 940
20222100 940
01222100 940
11222100 940
21222100 940
02222100 950
12222100 950
22222100 950
00000200 3
10000200 3
20000200 0
01000200 3
11000200 3
21000200 0
02000200 0
12000200 0
22000200 0
00100200 3
10100200 3
20100200 0
01100200 3
11100200 100
21100200 0
02100200 0
12100200 0
22100200 0
00200200 0
10200200 0
20200200 0
01200200 0
11200200 0
21200200 0
02200200 0
12200200 0
22200200 930
00010200 3
10010200 3
20010200 0
01010200 3
11010200 3
21010200 0
02010200 0
12010200 0
22010200 0
00110200 3
10110200 3
20110200 0
01110200 900
11110200 100000
21110200 0
02110200 0
12110200 0
22110200 0
00210200 0
10210200 0
20210200 0
01210200 0
11210200 0
21210200 0
02210200 0
12210200 0
22210200 0
00020200 0
10020200 0
20020200 0
01020200 0
11020200 0
21020200 0
02020200 0
12020200 0
22020200 0
00120200 0
10120200 0
20120200 0
01120200 0
11120200 0
21120200 0
02120200 0
12120200 0
22120200 0
00220200 0
10220200 0
20220200 0
01220200 0
11220200 0
21220200 0
02220200 0
12220200 0
22220200 950
00001200 3
10001200 3
20001200 0
01001200 3
11001200 3
21001200 0
02001200 0
12001200 0
22001200 0
00101200 3
10101200 3
20101200 0
01101200 3
11101200 100
21101200 0
02101200 0
12101200 0
22101200 0
00201200 0
10201200 0
20201200 0
01201200 0
11201200 0
21201200 0
02201200 0
12201200 0
22201200 0
00011200 3
10011200 3
20011200 0
01011200 3
11011200 3
21011200 0
02011200 0
12011200 0
22011200 0
00111200 3
10111200 3
20111200 0
01111200 100000
11111200 100000
21111200 100000
02111200 0
12111200 0
22111200 0
00211200 0
10211200 0
20211200 0
01211200 0
11211200 0
21211200 0
02211200 0
12211200 0
22211200 0
00021200 0
10021200 0
20021200 0
01021200 0
11021200 0
21021200 0
02021200 0
12021200 0
22021200 0
00121200 0
10121200 0
20121200 0
01121200 0
11121200 0
21121200 0
02121200 0
12121200 0
22121200 0
00221200 0
10221200 0
20221200 0
01221200 0
11221200 0
21221200 0
02221200 0
12221200 0
22221200 950
00002200 0
10002200 0
20002200 0
01002200 0
11002200 0
21002200 0
02002200 0
12002200 0
22002200 0
00102200 0
10102200 0
20102200 0
01102200 0
11102200 100
21102200 0
02102200 0
12102200 0
22102200 0
00202200 0
10202200 0
20202200 0
01202200 0
11202200 0
21202200 0
02202200 0
12202200 0
22202200 940
00012200 0
10012200 0
20012200 0
01012200 0
11012200 0
21012200 0
02012200 0
12012200 0
22012200 0
00112200 0
10112200 0
20112200 0
01112200 0
11112200 100000
21112200 0
02112200 0
12112200 0
22112200 0
00212200 0
10212200 0
20212200 0
01212200 0
11212200 0
21212200 0
02212200 0
12212200 0
22212200 1
00022200 940
10022200 940
20022200 940
01022200 940
11022200 940
21022200 940
02022200 940
12022200 940
22022200 940
00122200 940
10122200 940
20122200 940
01122200 940
11122200 940
21122200 940
02122200 940
12122200 940
22122200 1
00222200 950
10222200 950
20222200 950
01222200 950
11222200 950
21222200 950
02222200 950
12222200 950
22222200 950
00000010 5
10000010 5
20000010 5
01000010 5
11000010 5
21000010 5
02000010 4
12000010 4
22000010 4
00100010 5
10100010 5
20100010 5
01100010 5
11100010 100
21100010 5
02100010 4
12100010 4
22100010 4
00200010 3
10200010 3
20200010 3
01200010 3
11200010 3
21200010 3
02200010 3
12200010 3
22200010 3
00010010 5
10010010 5
20010010 5
01010010 5
11010010 5
21010010 5
02010010 4
12010010 4
22010010 4
00110010 5
10110010 5
20110010 5
01110010 900
11110010 100000
21110010 5
02110010 4
12110010 4
22110010 4
00210010 3
10210010 3
20210010 3
01210010 3
11210010 3
21210010 3
02210010 3
12210010 3
22210010 3
00020010 0
10020010 0
20020010 0
01020010 0
11020010 0
21020010 0
02020010 0
12020010 0
22020010 0
00120010 0
10120010 0
20120010 0
01120010 0
11120010 0
21120010 0
02120010 0
12120010 0
22120010 0
00220010 0
10220010 0
20220010 0
01220010 0
11220010 0
21220010 0
02220010 940
12220010 0
22220010 950
00001010 5
10001010 5
20001010 5
01001010 5
11001010 5
21001010 5
02001010 4
12001010 4
22001010 4
00101010 5
10101010 5
20101010 5
01101010 5
11101010 100
21101010 5
02101010 4
12101010 4
22101010 4
00201010 3
10201010 3
20201010 3
01201010 3
11201010 3
21201010 3
02201010 3
12201010 3
22201010 3
00011010 5
10011010 5
20011010 5
01011010 5
11011010 5
21011010 5
02011010 4
12011010 4
22011010 4
00111010 900
10111010 900
20111010 900
01111010 100000
11111010 100000
21111010 100000
02111010 4
12111010 4
22111010 4
00211010 3
10211010 3
20211010 3
01211010 3
11211010 3
21211010 3
02211010 3
12211010 3
22211010 3
00021010 0
10021010 0
20021010 0
01021010 0
11021010 0
21021010 0
02021010 0
12021010 0
22021010 0
00121010 0
10121010 0
20121010 0
01121010 0
11121010 0
21121010 0
02121010 0
12121010 0
22121010 0
00221010 0
10221010 0
20221010 0
01221010 0
11221010 0
21221010 0
02221010 0
12221010 0
22221010 950
00002010 0
10002010 0
20002010 0
01002010 0
11002010 0
21002010 0
02002010 0
12002010 0
22002010 0
00102010 0
10102010 0
20102010 0
01102010 0
11102010 100
21102010 0
02102010 0
12102010 0
22102010 0
00202010 0
10202010 0
20202010 0
01202010 0
11202010 0
21202010 0
02202010 0
12202010 0
22202010 0
00012010 0
10012010 0
20012010 0
01012010 0
11012010 0
21012010 0
02012010 0
12012010 0
22012010 0
00112010 0
10112010 0
20112010 0
01112010 0
11112010 100000
21112010 0
02112010 0
12112010 0
22112010 0
00212010 0
10212010 0
20212010 0
01212010 0
11212010 0
21212010 0
02212010 0
12212010 0
22212010 0
00022010 0
10022010 0
20022010 0
01022010 0
11022010 0
21022010 0
02022010 0
12022010 0
22022010 0
00122010 0
10122010 0
20122010 0
01122010 0
11122010 0
21122010 0
02122010 0
12122010 0
22122010 0
00222010 940
10222010 940
20222010 940
01222010 940
11222010 940
21222010 940
02222010 950
12222010 950
22222010 950
00000110 5
10000110 5
20000110 5
01000110 5
11000110 5
21000110 5
02000110 4
12000110 4
22000110 4
00100110 5
10100110 5
20100110 5
01100110 5
11100110 100
21100110 5
02100110 4
12100110 4
22100110 4
00200110 3
10200110 3
20200110 3
01200110 3
11200110 3
21200110 3
02200110 3
12200110 3
22200110 3
00010110 5
10010110 5
20010110 5
01010110 5
11010110 5
21010110 5
02010110 4
12010110 4
22010110 4
00110110 5
10110110 5
20110110 5
01110110 900
11110110 100000
21110110 5
02110110 4
12110110 4
22110110 4
00210110 3
10210110 3
20210110 3
01210110 3
11210110 3
21210110 3
02210110 3
12210110 3
22210110 3
00020110 0
10020110 0
20020110 0
01020110 0
11020110 0
21020110 0
02020110 0
12020110 0
22020110 0
00120110 0
10120110 0
20120110 0
01120110 0
11120110 0
21120110 0
02120110 0
12120110 0
22120110 0
00220110 0
10220110 0
20220110 0
01220110 0
11220110 0
21220110 0
02220110 0
12220110 0
22220110 950
00001110 900
10001110 900
20001110 900
01001110 900
11001110 900
21001110 900
02001110 900
12001110 900
22001110 900
00101110 900
10101110 900
20101110 900
01101110 900
11101110 900
21101110 900
02101110 900
12101110 900
22101110 900
00201110 900
10201110 900
20201110 900
01201110 900
11201110 900
21201110 900
02201110 900
12201110 900
22201110 900
00011110 100000
10011110 100000
20011110 100000
01011110 100000
11011110 100000
21011110 100000
02011110 100000
12011110 100000
22011110 100000
00111110 100000
10111110 100000
20111110 100000
01111110 100000
11111110 100000
21111110 100000
02111110 100000
12111110 100000
22111110 100000
00211110 100000
10211110 100000
20211110 100000
01211110 100000
11211110 100000
21211110 100000
02211110 100000
12211110 100000
22211110 100000
00021110 0
10021110 0
20021110 0
01021110 0
11021110 0
21021110 0
02021110 0
12021110 0
22021110 0
00121110 0
10121110 0
20121110 0
01121110 0
11121110 0
21121110 0
02121110 0
12121110 0
22121110 0
00221110 0
10221110 0
20221110 0
01221110 0
11221110 0
21221110 0
02221110 0
12221110 0
22221110 950
00002110 0
10002110 0
20002110 0
01002110 0
11002110 0
21002110 0
02002110 0
12002110 0
22002110 0
00102110 0
10102110 0
20102110 0
01102110 0
11102110 100
21102110 0
02102110 0
12102110 0
22102110 0
00202110 0
10202110 0
20202110 0
01202110 0
11202110 0
21202110 0
02202110 0
12202110 0
22202110 0
00012110 0
10012110 0
20012110 0
01012110 0
11012110 0
21012110 0
02012110 0
12012110 0
22012110 0
00112110 0
10112110 0
20112110 0
01112110 0
11112110 100000
21112110 0
02112110 0
12112110 0
22112110 0
00212110 0
10212110 0
20212110 0
01212110 0
11212110 0
21212110 0
02212110 0
12212110 0
22212110 0
00022110 0
10022110 0
20022110 0
01022110 0
11022110 0
21022110 0
02022110 0
12022110 0
22022110 0
00122110 0
10122110 0
20122110 0
01122110 0
11122110 0
21122110 0
02122110 0
12122110 0
22122110 0
00222110 940
10222110 940
20222110 940
01222110 940
11222110 940
21222110 940
02222110 950
12222110 950
22222110 950
00000210 3
10000210 3
20000210 0
01000210 3
11000210 3
21000210 0
02000210 0
12000210 0
22000210 0
00100210 3
10100210 3
20100210 0
01100210 3
11100210 100
21100210 0
02100210 0
12100210 0
22100210 0
00200210 0
10200210 0
20200210 0
01200210 0
11200210 0
21200210 0
02200210 0
12200210 0
22200210 930
00010210 3
10010210 3
20010210 0
01010210 3
11010210 3
21010210 0
02010210 0
12010210 0
22010210 0
00110210 3
10110210 3
20110210 0
01110210 900
11110210 100000
21110210 0
02110210 0
12110210 0
22110210 0
00210210 0
10210210 0
20210210 0
01210210 0
11210210 0
21210210 0
02210210 0
12210210 0
22210210 0
00020210 0
10020210 0
20020210 0
01020210 0
11020210 0
21020210 0
02020210 0
12020210 0
22020210 0
00120210 0
10120210 0
20120210 0
01120210 0
11120210 0
21120210 0
02120210 0
12120210 0
22120210 0
00220210 0
10220210 0
20220210 0
01220210 0
11220210 0
21220210 0
02220210 0
12220210 0
22220210 950
00001210 3
10001210 3
20001210 0
01001210 3
11001210 3
21001210 0
02001210 0
12001210 0
22001210 0
00101210 3
10101210 3
20101210 0
01101210 3
11101210 100
21101210 0
02101210 0
12101210 0
22101210 0
00201210 0
10201210 0
20201210 0
01201210 0
11201210 0
21201210 0
02201210 0
12201210 0
22201210 0
00011210 3
10011210 3
20011210 0
01011210 3
11011210 3
21011210 0
02011210 0
12011210 0
22011210 0
00111210 3
10111210 3
20111210 0
01111210 100000
11111210 100000
21111210 100000
02111210 0
12111210 0
22111210 0
00211210 0
10211210 0
20211210 0
01211210 0
11211210 0
21211210 0
02211210 0
12211210 0
22211210 0
00021210 0
10021210 0
20021210 0
01021210 0
11021210 0
21021210 0
02021210 0
12021210 0
22021210 0
00121210 0
10121210 0
20121210 0
01121210 0
11121210 0
21121210 0
02121210 0
12121210 0
22121210 0
00221210 0
10221210 0
20221210 0
01221210 0
11221210 0
21221210 0
02221210 0
12221210 0
22221210 950
00002210 0
10002210 0
20002210 0
01002210 0
11002210 0
21002210 0
02002210 0
12002210 0
22002210 0
00102210 0
10102210 0
20102210 0
01102210 0
11102210 100
21102210 0
02102210 0
12102210 0
22102210 0
00202210 0
10202210 0
20202210 0
01202210 0
11202210 0
21202210 0
02202210 0
12202210 0
22202210 1
00012210 0
10012210 0
20012210 0
01012210 0
11012210 0
21012210 0
02012210 0
12012210 0
22012210 0
00112210 0
10112210 0
20112210 0
01112210 0
11112210 100000
21112210 0
02112210 0
12112210 0
22112210 0
00212210 0
10212210 0
20212210 0
01212210 0
11212210 0
21212210 0
02212210 0
12212210 0
22212210 1
00022210 940
10022210 940
20022210 940
01022210 940
11022210 940
21022210 940
02022210 940
12022210 940
22022210 1
00122210 940
10122210 940
20122210 940
01122210 940
11122210 940
21122210 940
02122210 940
12122210 940
22122210 1
00222210 950
10222210 950
20222210 950
01222210 950
11222210 950
21222210 950
02222210 950
12222210 950
22222210 950
00000020 4
10000020 4
20000020 3
01000020 4
11000020 4
21000020 3
02000020 0
12000020 0
22000020 0
00100020 4
10100020 4
20100020 3
01100020 4
11100020 100
21100020 3
02100020 0
12100020 0
22100020 0
00200020 0
10200020 0
20200020 0
01200020 0
11200020 0
21200020 0
02200020 0
12200020 0
22200020 930
00010020 4
10010020 4
20010020 3
01010020 4
11010020 4
21010020 3
02010020 0
12010020 0
22010020 0
00110020 4
10110020 4
20110020 3
01110020 900
11110020 100000
21110020 3
02110020 0
12110020 0
22110020 0
00210020 0
10210020 0
20210020 0
01210020 0
11210020 0
21210020 0
02210020 0
12210020 0
22210020 0
00020020 0
10020020 0
20020020 0
01020020 0
11020020 0
21020020 0
02020020 0
12020020 0
22020020 0
00120020 0
10120020 0
20120020 0
01120020 0
11120020 0
21120020 0
02120020 0
12120020 0
22120020 0
00220020 0
10220020 0
20220020 0
01220020 0
11220020 0
21220020 0
02220020 940
12220020 0
22220020 950
00001020 4
10001020 4
20001020 3
01001020 4
11001020 4
21001020 3
02001020 0
12001020 0
22001020 0
00101020 4
10101020 4
20101020 3
01101020 4
11101020 100
21101020 3
02101020 0
12101020 0
22101020 0
00201020 0
10201020 0
20201020 0
01201020 0
11201020 0
21201020 0
02201020 0
12201020 0
22201020 0
00011020 4
10011020 4
20011020 3
01011020 4
11011020 4
21011020 3
02011020 0
12011020 0
22011020 0
00111020 900
10111020 900
20111020 900
01111020 100000
11111020 100000
21111020 100000
02111020 0
12111020 0
22111020 0
00211020 0
10211020 0
20211020 0
01211020 0
11211020 0
21211020 0
02211020 0
12211020 0
22211020 0
00021020 0
10021020 0
20021020 0
01021020 0
11021020 0
21021020 0
02021020 0
12021020 0
22021020 0
00121020 0
10121020 0
20121020 0
01121020 0
11121020 0
21121020 0
02121020 0
12121020 0
22121020 0
00221020 0
10221020 0
20221020 0
01221020 0
11221020 0
21221020 0
02221020 0
12221020 0
22221020 950
00002020 0
10002020 0
20002020 0
01002020 0
11002020 0
21002020 0
02002020 0
12002020 0
22002020 0
00102020 0
10102020 0
20102020 0
01102020 0
11102020 100
21102020 0
02102020 0
12102020 0
22102020 0
00202020 0
10202020 0
20202020 0
01202020 0
11202020 0
21202020 0
02202020 0
12202020 0
22202020 940
00012020 0
10012020 0
20012020 0
01012020 0
11012020 0
21012020 0
02012020 0
12012020 0
22012020 0
00112020 0
10112020 0
20112020 0
01112020 0
11112020 100000
21112020 0
02112020 0
12112020 0
22112020 0
00212020 0
10212020 0
20212020 0
01212020 0
11212020 0
21212020 0
02212020 0
12212020 0
22212020 1
00022020 0
10022020 0
20022020 0
01022020 0
11022020 0
21022020 0
02022020 0
12022020 0
22022020 940
00122020 0
10122020 0
20122020 0
01122020 0
11122020 0
21122020 0
02122020 0
12122020 0
22122020 1
00222020 940
10222020 940
20222020 940
01222020 940
11222020 940
21222020 1
02222020 950
12222020 950
22222020 950
00000120 4
10000120 4
20000120 3
01000120 4
11000120 4
21000120 3
02000120 0
12000120 0
22000120 0
00100120 4
10100120 4
20100120 3
01100120 4
11100120 100
21100120 3
02100120 0
12100120 0
22100120 0
00200120 0
10200120 0
20200120 0
01200120 0
11200120 0
21200120 0
02200120 0
12200120 0
22200120 930
00010120 4
10010120 4
20010120 3
01010120 4
11010120 4
21010120 3
02010120 0
12010120 0
22010120 0
00110120 4
10110120 4
20110120 3
01110120 900
11110120 100000
21110120 3
02110120 0
12110120 0
22110120 0
00210120 0
10210120 0
20210120 0
01210120 0
11210120 0
21210120 0
02210120 0
12210120 0
22210120 0
00020120 0
10020120 0
20020120 0
01020120 0
11020120 0
21020120 0
02020120 0
12020120 0
22020120 0
00120120 0
10120120 0
20120120 0
01120120 0
11120120 0
21120120 0
02120120 0
12120120 0
22120120 0
00220120 0
10220120 0
20220120 0
01220120 0
11220120 0
21220120 0
02220120 0
12220120 0
22220120 950
00001120 4
10001120 4
20001120 3
01001120 4
11001120 4
21001120 3
02001120 0
12001120 0
22001120 0
00101120 4
10101120 4
20101120 3
01101120 4
11101120 100
21101120 3
02101120 0
12101120 0
22101120 0
00201120 0
10201120 0
20201120 0
01201120 0
11201120 0
21201120 0
02201120 0
12201120 0
22201120 0
00011120 4
10011120 4
20011120 3
01011120 4
11011120 4
21011120 3
02011120 0
12011120 0
22011120 0
00111120 100000
10111120 100000
20111120 100000
01111120 100000
11111120 100000
21111120 100000
02111120 100000
12111120 100000
22111120 100000
00211120 0
10211120 0
20211120 0
01211120 0
11211120 0
21211120 0
02211120 0
12211120 0
22211120 0
00021120 0
10021120 0
20021120 0
01021120 0
11021120 0
21021120 0
02021120 0
12021120 0
22021120 0
00121120 0
10121120 0
20121120 0
01121120 0
11121120 0
21121120 0
02121120 0
12121120 0
22121120 0
00221120 0
10221120 0
20221120 0
01221120 0
11221120 0
21221120 0
02221120 0
12221120 0
22221120 950
00002120 0
10002120 0
20002120 0
01002120 0
11002120 0
21002120 0
02002120 0
12002120 0
22002120 0
00102120 0
10102120 0
20102120 0
01102120 0
11102120 100
21102120 0
02102120 0
12102120 0
22102120 0
00202120 0
10202120 0
20202120 0
01202120 0
11202120 0
21202120 0
02202120 0
12202120 0
22202120 1
00012120 0
10012120 0
20012120 0
01012120 0
11012120 0
21012120 0
02012120 0
12012120 0
22012120 0
00112120 0
10112120 0
20112120 0
01112120 0
11112120 100000
21112120 0
02112120 0
12112120 0
22112120 0
00212120 0
10212120 0
20212120 0
01212120 0
11212120 0
21212120 0
02212120 0
12212120 0
22212120 1
00022120 0
10022120 0
20022120 0
01022120 0
11022120 0
21022120 0
02022120 0
12022120 0
22022120 1
00122120 0
10122120 0
20122120 0
01122120 0
11122120 0
21122120 0
02122120 0
12122120 0
22122120 1
00222120 940
10222120 940
20222120 1
01222120 940
11222120 940
21222120 1
02222120 950
12222120 950
22222120 950
00000220 3
10000220 3
20000220 0
01000220 3
11000220 3
21000220 0
02000220 0
12000220 0
22000220 0
00100220 3
10100220 3
20100220 0
01100220 3
11100220 100
21100220 0
02100220 0
12100220 0
22100220 0
00200220 0
10200220 0
20200220 0
01200220 0
11200220 0
21200220 0
02200220 0
12200220 0
22200220 940
00010220 3
10010220 3
20010220 0
01010220 3
11010220 3
21010220 0
02010220 0
12010220 0
22010220 0
00110220 3
10110220 3
20110220 0
01110220 900
11110220 100000
21110220 0
02110220 0
12110220 0
22110220 0
00210220 0
10210220 0
20210220 0
01210220 0
11210220 0
21210220 0
02210220 0
12210220 0
22210220 1
00020220 0
10020220 0
20020220 0
01020220 0
11020220 0
21020220 0
02020220 0
12020220 0
22020220 940
00120220 0
10120220 0
20120220 0
01120220 0
11120220 0
21120220 0
02120220 0
12120220 0
22120220 1
00220220 0
10220220 0
20220220 940
01220220 0
11220220 0
21220220 1
02220220 940
12220220 1
22220220 950
00001220 3
10001220 3
20001220 0
01001220 3
11001220 3
21001220 0
02001220 0
12001220 0
22001220 0
00101220 3
10101220 3
20101220 0
01101220 3
11101220 100
21101220 0
02101220 0
12101220 0
22101220 0
00201220 0
10201220 0
20201220 0
01201220 0
11201220 0
21201220 0
02201220 0
12201220 0
22201220 1
00011220 3
10011220 3
20011220 0
01011220 3
11011220 3
21011220 0
02011220 0
12011220 0
22011220 0
00111220 3
10111220 3
20111220 0
01111220 100000
11111220 100000
21111220 100000
02111220 0
12111220 0
22111220 0
00211220 0
10211220 0
20211220 0
01211220 0
11211220 0
21211220 0
02211220 0
12211220 0
22211220 1
00021220 0
10021220 0
20021220 0
01021220 0
11021220 0
21021220 0
02021220 0
12021220 0
22021220 1
00121220 0
10121220 0
20121220 0
01121220 0
11121220 0
21121220 0
02121220 0
12121220 0
22121220 1
00221220 0
10221220 0
20221220 1
01221220 0
11221220 0
21221220 1
02221220 1
12221220 1
22221220 950
00002220 940
10002220 940
20002220 940
01002220 940
11002220 940
21002220 940
02002220 940
12002220 940
22002220 940
00102220 0
10102220 0
20102220 0
01102220 0
11102220 100
21102220 0
02102220 0
12102220 0
22102220 1
00202220 940
10202220 0
20202220 940
01202220 0
11202220 0
21202220 1
02202220 940
12202220 1
22202220 0
00012220 0
10012220 0
20012220 0
01012220 0
11012220 0
21012220 0
02012220 0
12012220 0
22012220 1
00112220 0
10112220 0
20112220 0
01112220 0
11112220 100000
21112220 0
02112220 0
12112220 0
22112220 1
00212220 0
10212220 0
20212220 1
01212220 0
11212220 0
21212220 1
02212220 1
12212220 1
22212220 0
00022220 950
10022220 950
20022220 950
01022220 950
11022220 950
21022220 950
02022220 950
12022220 950
22022220 950
00122220 950
10122220 950
20122220 950
01122220 950
11122220 950
21122220 950
02122220 950
12122220 950
22122220 950
00222220 950
10222220 950
20222220 950
01222220 950
11222220 950
21222220 950
02222220 950
12222220 950
22222220 950
00000001 5
10000001 5
20000001 5
01000001 5
11000001 5
21000001 5
02000001 4
12000001 4
22000001 4
00100001 5
10100001 5
20100001 5
01100001 5
11100001 100
21100001 5
02100001 4
12100001 4
22100001 4
00200001 3
10200001 3
20200001 3
01200001 3
11200001 3
21200001 3
02200001 3
12200001 3
22200001 3
00010001 5
10010001 5
20010001 5
01010001 5
11010001 5
21010001 5
02010001 4
12010001 4
22010001 4
00110001 5
10110001 5
20110001 5
01110001 900
11110001 100000
21110001 5
02110001 4
12110001 4
22110001 4
00210001 3
10210001 3
20210001 3
01210001 3
11210001 3
21210001 3
02210001 3
12210001 3
22210001 3
00020001 0
10020001 0
20020001 0
01020001 0
11020001 0
21020001 0
02020001 0
12020001 0
22020001 0
00120001 0
10120001 0
20120001 0
01120001 0
11120001 0
21120001 0
02120001 0
12120001 0
22120001 0
00220001 0
10220001 0
20220001 0
01220001 0
11220001 0
21220001 0
02220001 940
12220001 0
22220001 950
00001001 5
10001001 5
20001001 5
01001001 5
11001001 5
21001001 5
02001001 4
12001001 4
22001001 4
00101001 5
10101001 5
20101001 5
01101001 5
11101001 100
21101001 5
02101001 4
12101001 4
22101001 4
00201001 3
10201001 3
20201001 3
01201001 3
11201001 3
21201001 3
02201001 3
12201001 3
22201001 3
00011001 5
10011001 5
20011001 5
01011001 5
11011001 5
21011001 5
02011001 4
12011001 4
22011001 4
00111001 900
10111001 900
20111001 900
01111001 100000
11111001 100000
21111001 100000
02111001 4
12111001 4
22111001 4
00211001 3
10211001 3
20211001 3
01211001 3
11211001 3
21211001 3
